taxid;name;rank
634453;Acetobacter pasteurianus IFO 3283-03;species
634454;Acetobacter pasteurianus IFO 3283-07;species
634455;Acetobacter pasteurianus IFO 3283-22;species
634456;Acetobacter pasteurianus IFO 3283-26;species
634457;Acetobacter pasteurianus IFO 3283-32;species
634458;Acetobacter pasteurianus IFO 3283-01-42C;species
634459;Acetobacter pasteurianus IFO 3283-12;species
2587851;Erythrobacter sp. THAF29;species
2011159;Erythrobacter sp. KY5;species
302409;Ehrlichia ruminantium str. Gardel;species
254945;Ehrlichia ruminantium str. Welgevonden;species
1249650;Ehrlichia chaffeensis str. West Paces;species
1249651;Ehrlichia chaffeensis str. Heartland;species
1249652;Ehrlichia chaffeensis str. Jax;species
1249653;Ehrlichia chaffeensis str. Liberty;species
1249654;Ehrlichia chaffeensis str. Osceola;species
1249655;Ehrlichia chaffeensis str. Saint Vincent;species
1249656;Ehrlichia chaffeensis str. Wakulla;species
205920;Ehrlichia chaffeensis str. Arkansas;species
1236908;Wolbachia endosymbiont of Drosophila simulans wNo;species
1236909;Wolbachia endosymbiont of Drosophila simulans wHa;species
225364;Wolbachia endosymbiont of Drosophila simulans wAu;species
782;Rickettsia prowazekii;species
785;Rickettsia typhi;species
783;Rickettsia rickettsii;species
238800;Rickettsia asiatica;species
109232;Rickettsia monacensis;species
35794;Rickettsia slovaca;species
562019;Rickettsia peacockii str. Rustic;species
272944;Rickettsia conorii str. Malish 7;species
347255;Rickettsia africae ESF-5;species
315456;Rickettsia felis URRWXCal2;species
481009;Rickettsia philipii str. 364D;species
416276;Rickettsia massiliae MTU5;species
1105110;Rickettsia australis str. Cutlack;species
1105114;Rickettsia montanensis str. OSU 85-930;species
293614;Rickettsia akari str. Hartford;species
1105111;Rickettsia amblyommatis str. GAT-30V;species
1105113;Rickettsia rhipicephali str. 3-7-female6-CWPP;species
652620;Rickettsia japonica YH;species
1105108;Rickettsia parkeri str. Portsmouth;species
1032845;Rickettsia heilongjiangensis 054;species
33990;Rickettsia bellii;species
788;Rickettsia canadensis;species
1189310;Corallococcus macrosporus DSM 14697;species
1144275;Corallococcus coralloides DSM 2259;species
1297742;Myxococcus hansupus;species
1278073;Myxococcus stipitatus DSM 14675;species
246197;Myxococcus xanthus DK 1622;species
404589;Anaeromyxobacter sp. Fw109-5;species
447217;Anaeromyxobacter sp. K;species
290397;Anaeromyxobacter dehalogenans 2CP-C;species
455488;Anaeromyxobacter dehalogenans 2CP-1;species
1254432;Sorangium cellulosum So0157-2;species
448385;Sorangium cellulosum So ce56;species
885957;Desulfosarcina ovata subsp. sediminis;species
2752305;Desulfosarcina ovata subsp. ovata;species
882;Desulfovibrio vulgaris str. Hildenborough;species
883;Desulfovibrio vulgaris str. 'Miyazaki F';species
573059;Desulfovibrio vulgaris RCH1;species
391774;Desulfovibrio vulgaris DP4;species
631220;Desulfovibrio sp. G11;species
2666132;Desulfovibrio sp. 86;species
2583823;Desulfovibrio sp. IOR2;species
663917;Geobacter sulfurreducens KN400;species
243231;Geobacter sulfurreducens PCA;species
2597769;Geobacter sp. FeAm09;species
443143;Geobacter sp. M18;species
443144;Geobacter sp. M21;species
1183378;Campylobacter coli RM1875;species
1183379;Campylobacter coli RM4661;species
1183380;Campylobacter coli RM5611;species
1358410;Campylobacter coli 15-537360;species
1273173;Campylobacter coli CVM N29710;species
32020;Campylobacter fetus subsp. venerealis;species
32019;Campylobacter fetus subsp. fetus;species
1244529;Campylobacter fetus subsp. testudinum Sp3;species
1347340;Campylobacter jejuni 4031;species
32022;Campylobacter jejuni subsp. jejuni;species
1338035;Campylobacter jejuni 32488;species
195099;Campylobacter jejuni RM1221;species
1031746;Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260;species
1031752;Campylobacter hyointestinalis subsp. lawsonii CCUG 27631;species
306263;Campylobacter lari RM2100;species
1453988;Campylobacter lari RM16712;species
1453989;Campylobacter lari RM16701;species
1388749;Campylobacter lari NCTC 11845;species
1388750;Campylobacter lari CCUG 22395;species
650054;Campylobacter lari subsp. lari;species
1031536;Campylobacter lari subsp. concheus LMG 11760;species
1031920;Campylobacter sputorum bv. faecalis CCUG 20703;species
1032066;Campylobacter sputorum bv. paraureolyticus LMG 11764;species
1031754;Campylobacter sputorum bv. sputorum RM3237;species
1874362;Campylobacter pinnipediorum subsp. caledonicus;species
1660067;Campylobacter pinnipediorum subsp. pinnipediorum;species
1388751;Campylobacter subantarcticus LMG 24374;species
1388752;Campylobacter subantarcticus LMG 24377;species
2572050;Campylobacter sp. CFSAN093246;species
2572059;Campylobacter sp. CFSAN093241;species
2572065;Campylobacter sp. CFSAN093226;species
2572069;Campylobacter sp. CFSAN093227;species
2572074;Campylobacter sp. CFSAN093224;species
2572082;Campylobacter sp. CFSAN093256;species
2572083;Campylobacter sp. CFSAN093259;species
2572085;Campylobacter sp. CFSAN093260;species
2572084;Campylobacter sp. CFSAN093238;species
1032243;Campylobacter sp. RM6914;species
1660073;Campylobacter sp. RM6137;species
1660074;Campylobacter sp. RM8964;species
1660076;Campylobacter sp. RM12175;species
1660080;Campylobacter sp. RM16192;species
1500960;Campylobacter sp. RM16704;species
2517362;Campylobacter sp. CCUG 57310;species
197482;Malaciobacter halophilus;species
505249;Malaciobacter marinus;species
1912871;Malaciobacter canalis;species
1080223;Malaciobacter pacificus;species
1032238;Malaciobacter mytili LMG 24559;species
870501;Malaciobacter molluscorum LMG 25693;species
1935204;[Arcobacter] porcinus;species
28197;Aliarcobacter butzleri;species
1355374;Aliarcobacter lanthieri;species
28198;Aliarcobacter cryaerophilus;species
1564138;Aliarcobacter faecis;species
255507;Aliarcobacter cibarius;species
1032240;Arcobacter thereius LMG 24486;species
1032241;Arcobacter trophiarum LMG 25534;species
1032239;Arcobacter skirrowii CCUG 10374;species
1315211;Arcobacter aquimarinus;species
1054033;Arcobacter venerupis;species
1054034;Arcobacter cloacae;species
873191;Arcobacter defluvii;species
877500;Arcobacter anaerophilus;species
913109;Arcobacter ellisii;species
663365;Arcobacter suis CECT 7833;species
572480;Arcobacter nitrofigilis DSM 7299;species
663364;Halarcobacter bivalviorum;species
1462615;Halarcobacter ebronensis;species
1581011;Sulfurospirillum sp. UCH001;species
1854492;Sulfurospirillum sp. ACSDCE;species
1854493;Sulfurospirillum sp. ACSTCE;species
1986224;Sulfurospirillum sp. SL2-1;species
220622;Sulfurospirillum sp. JPD-1;species
1311573;Helicobacter pylori UM032;species
869727;Helicobacter pylori 908;species
592205;Helicobacter pylori B38;species
1248725;Helicobacter pylori OK113;species
1248726;Helicobacter pylori OK310;species
102608;Helicobacter pylori F32;species
102611;Helicobacter pylori J166;species
102617;Helicobacter pylori SS1;species
102618;Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504;species
693745;Helicobacter pylori B8;species
563041;Helicobacter pylori G27;species
1382920;Helicobacter pylori oki102;species
1382921;Helicobacter pylori oki112;species
1382922;Helicobacter pylori oki128;species
1382925;Helicobacter pylori oki673;species
1382923;Helicobacter pylori oki154;species
1382924;Helicobacter pylori oki422;species
1382926;Helicobacter pylori oki828;species
1382927;Helicobacter pylori oki898;species
1055527;Helicobacter pylori ELS37;species
1055528;Helicobacter pylori Puno120;species
1055529;Helicobacter pylori Puno135;species
1055530;Helicobacter pylori SNT49;species
1055531;Helicobacter pylori Aklavik117;species
1055532;Helicobacter pylori Aklavik86;species
794851;Helicobacter pylori Sat464;species
1321938;Helicobacter pylori UM299;species
1321939;Helicobacter pylori UM037;species
1321940;Helicobacter pylori UM066;species
1321941;Helicobacter pylori UM298;species
765962;Helicobacter pylori SJM180;species
765963;Helicobacter pylori PeCan4;species
765964;Helicobacter pylori Cuz20;species
570508;Helicobacter pylori P12;species
866344;Helicobacter pylori F16;species
866345;Helicobacter pylori F30;species
866346;Helicobacter pylori F57;species
637913;Helicobacter pylori v225d;species
1391726;Helicobacter pylori 26695-1;species
1163739;Helicobacter pylori Shi417;species
1163740;Helicobacter pylori Shi112;species
1163741;Helicobacter pylori Shi169;species
1163742;Helicobacter pylori PeCan18;species
1163743;Helicobacter pylori HUP-B14;species
1426844;Helicobacter pylori NY40;species
1231719;Helicobacter pylori A45;species
544406;Helicobacter pylori B128;species
85962;Helicobacter pylori 26695;species
85963;Helicobacter pylori J99;species
512562;Helicobacter pylori Shi470;species
1234365;Helicobacter pylori Rif1;species
1234600;Helicobacter pylori Rif2;species
1431450;Helicobacter pylori PMSS1;species
907237;Helicobacter pylori Lithuania75;species
907238;Helicobacter pylori India7;species
907239;Helicobacter pylori SouthAfrica7;species
907240;Helicobacter pylori Gambia94/24;species
585535;Helicobacter pylori 35A;species
585538;Helicobacter pylori 83;species
290847;Helicobacter pylori 51;species
684950;Helicobacter pylori 52;species
357544;Helicobacter pylori HPAG1;species
1407462;Helicobacter pylori BM012A;species
1407463;Helicobacter pylori BM012S;species
537971;Helicobacter cinaedi CCUG 18818 = ATCC BAA-847;species
1172562;Helicobacter cinaedi PAGU611;species
1163745;Helicobacter cetorum MIT 99-5656;species
182217;Helicobacter cetorum MIT 00-7128;species
2590021;Sulfurimonas sp. 1-1N;species
2590022;Sulfurimonas sp. GYSZ_1;species
2590551;Sulfurimonas sp. B2;species
2509341;Sulfurimonas sp. NW10;species
2283483;Sulfurimonas sp. CVO;species
630588;Neisseria meningitidis alpha710;species
122586;Neisseria meningitidis MC58;species
909420;Neisseria meningitidis H44/76;species
272831;Neisseria meningitidis FAM18;species
604162;Neisseria meningitidis 8013;species
374833;Neisseria meningitidis 053442;species
983594;Burkholderia cepacia ATCC 25416;species
1395570;Burkholderia cepacia JBK9;species
1009846;Burkholderia cepacia GG4;species
395019;Burkholderia multivorans ATCC 17616;species
985079;Burkholderia multivorans ATCC BAA-247;species
331271;Burkholderia cenocepacia AU 1054;species
331272;Burkholderia cenocepacia HI2424;species
1055524;Burkholderia cenocepacia H111;species
406425;Burkholderia cenocepacia MC0-3;species
216591;Burkholderia cenocepacia J2315;species
398577;Burkholderia ambifaria MC40-6;species
339670;Burkholderia ambifaria AMMD;species
557724;Burkholderia pseudomallei 576;species
1249468;Burkholderia pseudomallei NCTC 13178;species
1249471;Burkholderia pseudomallei MSHR146;species
1249473;Burkholderia pseudomallei MSHR491;species
1249474;Burkholderia pseudomallei MSHR511;species
1249475;Burkholderia pseudomallei MSHR840;species
1249477;Burkholderia pseudomallei NAU35A-3;species
1249476;Burkholderia pseudomallei NAU20B-16;species
1249472;Burkholderia pseudomallei MSHR2543;species
331978;Burkholderia pseudomallei Pasteur 52237;species
1249658;Burkholderia pseudomallei PB08298010;species
1249659;Burkholderia pseudomallei MSHR520;species
272560;Burkholderia pseudomallei K96243;species
441156;Burkholderia pseudomallei 7894;species
1229785;Burkholderia pseudomallei BPC006;species
1335307;Burkholderia pseudomallei MSHR305;species
320372;Burkholderia pseudomallei 1710b;species
320373;Burkholderia pseudomallei 668;species
1435365;Burkholderia pseudomallei TSV 48;species
1435984;Burkholderia pseudomallei MSHR62;species
1306417;Burkholderia pseudomallei MSHR5858;species
1306418;Burkholderia pseudomallei HBPUB10134a;species
1306419;Burkholderia pseudomallei HBPUB10303a;species
1306420;Burkholderia pseudomallei MSHR5848;species
1306421;Burkholderia pseudomallei MSHR5855;species
1241583;Burkholderia pseudomallei NCTC 13179;species
357348;Burkholderia pseudomallei 1106a;species
1439852;Burkholderia pseudomallei K42;species
1439854;Burkholderia pseudomallei B03;species
1439855;Burkholderia pseudomallei A79A;species
884204;Burkholderia pseudomallei 1026b;species
360118;Burkholderia pseudomallei 406e;species
1249660;Burkholderia thailandensis 2002721643;species
1249661;Burkholderia thailandensis MSMB121;species
1249662;Burkholderia thailandensis E444;species
1249663;Burkholderia thailandensis H0587;species
1249665;Burkholderia thailandensis E254;species
1249667;Burkholderia thailandensis USAMRU Malaysia #20;species
1249664;Burkholderia thailandensis 34;species
1250339;Burkholderia thailandensis MSMB59;species
271848;Burkholderia thailandensis E264;species
1241582;Burkholderia thailandensis 2002721723;species
243160;Burkholderia mallei ATCC 23344;species
412022;Burkholderia mallei NCTC 10229;species
320388;Burkholderia mallei SAVP1;species
320389;Burkholderia mallei NCTC 10247;species
441162;Burkholderia oklahomensis C6786;species
441163;Burkholderia oklahomensis EO147;species
28131;Prevotella intermedia;species
76123;Prevotella enoeca;species
28135;Prevotella oris;species
1177574;Prevotella jejuni;species
264731;Prevotella ruminicola 23;species
1236517;Prevotella fusca JCM 17724;species
908937;Prevotella dentalis DSM 3688;species
575614;Prevotella sp. oral taxon 299 str. F0039;species
767031;Prevotella denticola F0289;species
553174;Prevotella melaninogenica ATCC 25845;species
2025876;Parabacteroides sp. CT06;species
435591;Parabacteroides distasonis ATCC 8503;species
28112;Tannerella forsythia;species
712710;Tannerella sp. oral taxon HOT-286;species
2714927;Dysgonomonas sp. HDW5B;species
2714926;Dysgonomonas sp. HDW5A;species
626932;Alistipes indistinctus;species
2364787;Alistipes megaguti;species
2585118;Alistipes communis;species
2585119;Alistipes dispar;species
2662363;Alistipes sp. dk3624;species
679935;Alistipes finegoldii DSM 17242;species
2585117;Alistipes onderdonkii subsp. vulgaris;species
295405;Bacteroides fragilis YCH46;species
272559;Bacteroides fragilis NCTC 9343;species
862962;Bacteroides fragilis 638R;species
2755405;Bacteroides sp. CACC 737;species
2528203;Bacteroides sp. A1C1;species
2715212;Bacteroides sp. CBA7301;species
2162637;Bacteroides sp. PHL 2737;species
431947;Porphyromonas gingivalis ATCC 33277;species
242619;Porphyromonas gingivalis W83;species
1030843;Porphyromonas gingivalis TDC60;species
1403335;Porphyromonas gingivalis 381;species
1403336;Porphyromonas gingivalis AJW4;species
1403338;Porphyromonas gingivalis A7A1-28;species
1179672;Flavobacterium sp. KBS0721;species
2654325;Flavobacterium sp. xlx-214;species
2294119;Flavobacterium sp. CJ74;species
1979344;Flavobacterium sp. MDT1-60;species
935222;Flavobacterium sp. Sr18;species
2739062;Flavobacterium sp. M31R6;species
2478552;Flavobacterium sp. 140616W15;species
2249356;Flavobacterium sp. HYN0086;species
2748319;Flavobacterium sp. I3-2;species
2748320;Flavobacterium sp. P2-65;species
402612;Flavobacterium psychrophilum JIP02/86;species
1452724;Flavobacterium psychrophilum FPG3;species
1452725;Flavobacterium psychrophilum FPG101;species
1348584;Cellulophaga baltica 18;species
1348585;Cellulophaga baltica NN016038;species
2719911;Nonlabens sp. SY33080;species
1476901;Nonlabens sp. MIC269;species
2608253;Nonlabens sp. Ci31;species
2058134;Nonlabens sp. MB-3u-79;species
983544;Lacinutrix sp. 5H-3-7-4;species
2057808;Lacinutrix sp. Bg11-31;species
983548;Dokdonia sp. 4H-3-7-5;species
313590;Dokdonia sp. MED134;species
2173169;Dokdonia sp. Dokd-P16;species
754409;Winogradskyella sp. PG-2;species
1936080;Winogradskyella sp. J14-2;species
1705617;Capnocytophaga sp. oral taxon 323;species
1316593;Capnocytophaga sp. oral taxon 864;species
1316596;Capnocytophaga sp. oral taxon 878;species
1945658;Capnocytophaga sp. H4358;species
1945657;Capnocytophaga sp. H2931;species
2748316;Capnocytophaga sp. oral taxon 902;species
2545799;Capnocytophaga sp. FDAARGOS_737;species
1644130;Maribacter sp. 1_2014MBL_MicDiv;species
2496865;Maribacter sp. MJ134;species
313603;Maribacter sp. HTCC2170;species
313598;Polaribacter sp. MED152;species
2738844;Polaribacter sp. L12M9;species
1529069;Polaribacter sp. BM10;species
2058137;Polaribacter sp. ALD11;species
2686361;Polaribacter sp. L3A8;species
1336794;Formosa sp. Hel1_33_131;species
1336795;Formosa sp. Hel3_A1_48;species
2686363;Formosa sp. L2A11;species
1583100;Myroides sp. A21;species
1458492;Myroides sp. ZB35;species
2109943;Mesoflavibacter sp. HG37;species
2109944;Mesoflavibacter sp. HG96;species
2686365;Algibacter sp. L1A34;species
2686366;Algibacter sp. L3A6;species
1246994;Elizabethkingia anophelis R26;species
1117646;Elizabethkingia anophelis Ag1;species
1352940;Elizabethkingia anophelis FMS-007;species
1338011;Elizabethkingia anophelis NUHP1;species
2575699;Elizabethkingia sp. 2-6;species
2583851;Elizabethkingia sp. JS20170427COW;species
253;Chryseobacterium indologenes;species
254;Chryseobacterium indoltheticum;species
246;Chryseobacterium balustinum;species
558152;Chryseobacterium piperi;species
250;Chryseobacterium gleum;species
2593645;unclassified Chryseobacterium;species
1124835;Chryseobacterium carnipullorum;species
1324352;Chryseobacterium gallinarum;species
1685010;Chryseobacterium glaciei;species
112234;Chryseobacterium joostei;species
1493872;Chryseobacterium shandongense;species
1265445;Chryseobacterium camelliae;species
1141221;Chryseobacterium taihuense;species
651561;Chryseobacterium arthrosphaerae;species
1241978;Chryseobacterium bernardetii;species
1241982;Chryseobacterium nakagawai;species
1241981;Chryseobacterium lactis;species
266748;Kaistella antarctica;species
266749;Kaistella jeonii;species
2038776;Kaistella flava (ex Peng et al. 2021);species
421525;Chryseobacterium haifense;species
2487074;Kaistella daneshvariae;species
1241979;Kaistella carnis;species
2656761;Apibacter sp. B2966;species
2656760;Apibacter sp. B3706;species
2596915;Hymenobacter sp. NBH84;species
2761579;Hymenobacter sp. S2-20-2;species
1385664;Hymenobacter sp. DG25B;species
1385663;Hymenobacter sp. DG25A;species
1484116;Hymenobacter sp. PAMC 26554;species
1484118;Hymenobacter sp. PAMC 26628;species
1356852;Hymenobacter sp. APR13;species
2735321;Hymenobacter sp. TS19;species
2675877;Hymenobacter sp. BRD67;species
2675878;Hymenobacter sp. BRD128;species
2714932;Hymenobacter sp. HDW8;species
2584940;Hymenobacter sp. DG01;species
2728024;Spirosoma sp. CJU-R4;species
2710596;Spirosoma sp. PL0136;species
2745947;Spirosoma sp. KUDC1026;species
2520506;Spirosoma sp. KCTC 42546;species
2268026;Runella sp. SP2;species
2259595;Runella sp. HYN0085;species
650378;Cardinium endosymbiont of Sogatella furcifera;species
1231626;Cardinium endosymbiont cEper1 of Encarsia pergandiella;species
634157;Halorubrum sp. PV6;species
2497325;Halorubrum sp. BOL3-1;species
1853699;Halorubrum sp. CBA1229;species
2739057;Halorubrum sp. RHB-C;species
478009;Halobacterium salinarum R1;species
64091;Halobacterium salinarum NRC-1;species
1417673;Haloarcula hispanica N601;species
634497;Haloarcula hispanica ATCC 33960;species
1592728;Haloarcula sp. CBA1115;species
2716717;Haloarcula sp. JP-L23;species
269797;Methanosarcina barkeri str. Fusaro;species
796385;Methanosarcina barkeri CM1;species
1434106;Methanosarcina barkeri 227;species
1434107;Methanosarcina barkeri 3;species
1434108;Methanosarcina barkeri MS;species
1434109;Methanosarcina barkeri str. Wiesmoor;species
213585;Methanosarcina mazei S-6;species
1434113;Methanosarcina mazei C16;species
1434114;Methanosarcina mazei LYC;species
1434115;Methanosarcina mazei SarPi;species
1434117;Methanosarcina mazei WWM610;species
192952;Methanosarcina mazei Go1;species
1434099;Methanosarcina sp. Kolksee;species
1434100;Methanosarcina sp. MTP4;species
1434102;Methanosarcina sp. WH1;species
1434103;Methanosarcina sp. WWM596;species
1434118;Methanosarcina siciliae C2J;species
1434119;Methanosarcina siciliae HI350;species
1434120;Methanosarcina siciliae T4/M;species
1434121;Methanosarcina thermophila CHTI-55;species
523844;Methanosarcina thermophila TM-1;species
1935922;Petunia chlorotic mottle virus;species
2058094;Red clover nepovirus A;species
552592;Norovirus GII.17;species
490043;Norovirus GII isolates;species
490039;Norovirus GII.2;species
1280920;Sapovirus Hu/Nagoya/NGY-1/2012/JPN;species
291175;Sapovirus Hu/Dresden/pJG-Sap01/DE;species
234601;Sapovirus Mc10;species
290314;Sapovirus C12;species
1546177;Mikumi yellow baboon virus 1;species
1823757;Kafue kinda chacma baboon virus;species
1658615;Pebjah virus;species
1965063;DeBrazza's monkey arterivirus;species
1737586;Free State vervet virus;species
2682610;Zambian malbrouck virus 1;species
1965068;Simian hemorrhagic encephalitis virus;species
1734441;Rat arterivirus 1;species
1965067;Porcine reproductive and respiratory syndrome virus 2;species
11049;Lelystad virus;species
694001;Miniopterus bat coronavirus HKU8;species
393767;Bat coronavirus 1A;species
1508224;Lucheng Rn rat coronavirus;species
1964806;Coronavirus AcCoV-JC34;species
2492658;Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015;species
1503291;BtNv-AlphaCoV/SC2013;species
693998;Rhinolophus bat coronavirus HKU2;species
1503293;BtRf-AlphaCoV/YN2012;species
693999;Scotophilus bat coronavirus 512;species
28295;Porcine epidemic diarrhea virus;species
1264898;Ferret coronavirus;species
766791;Mink coronavirus strain WD1127;species
277944;Human coronavirus NL63;species
1920748;NL63-related bat coronavirus;species
1503292;BtRf-AlphaCoV/HuB2013;species
1241933;Rousettus bat coronavirus HKU10;species
11149;Transmissible gastroenteritis virus;species
1766554;Swine enteric coronavirus;species
11135;Feline infectious peritonitis virus;species
694006;Rousettus bat coronavirus HKU9;species
1892416;Rousettus bat coronavirus;species
694007;Tylonycteris bat coronavirus HKU4;species
694008;Pipistrellus bat coronavirus HKU5;species
1385427;Betacoronavirus Erinaceus/VMC/DEU/2012;species
1263720;Betacoronavirus England 1;species
694009;Severe acute respiratory syndrome-related coronavirus;species
864596;Bat coronavirus BM48-31/BGR/2008;species
694005;Murine coronavirus;species
694003;Betacoronavirus 1;species
290028;Human coronavirus HKU1;species
1160968;Rabbit coronavirus HKU14;species
1590370;Betacoronavirus HKU24;species
300188;Duck coronavirus;species
11120;Infectious bronchitis virus;species
11152;Turkey coronavirus;species
2724161;unclassified Buldecovirus;species
1159902;Common moorhen coronavirus HKU21;species
1159907;White-eye coronavirus HKU16;species
572288;Bulbul coronavirus HKU11-934;species
572289;Munia coronavirus HKU13-3514;species
1159905;Porcine coronavirus HKU15;species
1837217;Goat torovirus;species
2116384;Guangdong red-banded snake torovirus;species
2116385;Hainan hebius popei torovirus;species
237020;Porcine torovirus;species
46473;Breda virus;species
1041929;Cavally virus;species
325676;Nam Dinh virus;species
2016034;Grapevine virus K;species
387423;Agave tequilana leaf virus;species
1803898;Pepper virus A;species
1853762;Jasmine virus C;species
2116736;Chrysanthemum virus R;species
1569052;Elderberry carlavirus A;species
1569053;Elderberry carlavirus B;species
351428;Asian prunus virus 3;species
1211388;Apple green crinkle associated virus;species
121791;Nipah henipavirus;species
63330;Hendra henipavirus;species
1474807;Mojiang virus;species
1221391;Cedar virus;species
1112631;Bat Paramyxovirus Eid_hel/GH-M74a/GHA/2009;species
590647;Nariva virus;species
241630;Mossman virus;species
92129;Tupaia paramyxovirus;species
1117633;Tailam virus;species
341053;Beilong virus;species
2116559;Mount Mabu Lophuromys virus 1;species
2116560;Mount Mabu Lophuromys virus 2;species
322067;J-virus;species
11232;Canine morbillivirus;species
11234;Measles morbillivirus;species
11240;Phocine morbillivirus;species
1170234;Feline morbillivirus;species
37131;Dolphin morbillivirus;species
2593991;Peste des petits ruminants virus;species
11242;Rinderpest virus (strain Kabete O);species
11191;Murine respirovirus;species
11215;Bovine respirovirus 3;species
12730;Human respirovirus 1;species
1357321;Porcine respirovirus 1;species
1529392;Caprine parainfluenza virus 3;species
929831;Simian Agent 10;species
2560313;Avian metaavulavirus 2;species
2560314;Avian metaavulavirus 20;species
2560310;Avian metaavulavirus 11;species
2560315;Avian metaavulavirus 5;species
2560316;Avian metaavulavirus 6;species
2560317;Avian metaavulavirus 7;species
2560318;Avian metaavulavirus 8;species
862945;Avian paramyxovirus penguin/Falkland Islands/324/2007;species
1983777;Avian paramyxovirus 15;species
1928005;Avian paramyxovirus 14;species
2560319;Avian orthoavulavirus 1;species
2560320;Avian orthoavulavirus 12;species
2560326;Avian orthoavulavirus 9;species
2006073;Antarctic penguin virus B;species
2006074;Antarctic penguin virus C;species
2006072;Antarctic penguin virus A;species
2006690;Avian paramyxovirus UPO216;species
1401445;Avian paramyxovirus goose/Shimane/67/2000;species
2560327;Avian paraavulavirus 3;species
28274;Avian paramyxovirus 4;species
2560525;Human orthorubulavirus 2;species
2560580;Mammalian orthorubulavirus 5;species
2560582;Mapuera orthorubulavirus;species
2560602;Mumps orthorubulavirus;species
2560645;Porcine orthorubulavirus;species
2560766;Simian orthorubulavirus;species
11224;Human parainfluenza virus 4a;species
1112597;Bat Paramyxovirus Epo_spe/AR1/DRC/2009;species
1452514;Sosuga virus;species
798072;Tuhoko virus 1;species
798073;Tuhoko virus 2;species
798074;Tuhoko virus 3;species
1554501;Teviot virus;species
1261100;Achimota virus 1;species
1261101;Achimota virus 2;species
152219;Menangle virus;species
162013;Tioman virus;species
1972566;Radi vesiculovirus;species
1972568;Jurona vesiculovirus;species
1972567;Yug Bogdanovac vesiculovirus;species
1972565;Morreton vesiculovirus;species
1972569;Perinet vesiculovirus;species
1972570;Malpais Spring vesiculovirus;species
1344113;American bat vesiculovirus TFFN-2013;species
198833;Vesicular stomatitis Alagoas virus;species
239239;Carajas virus;species
11272;Chandipura virus;species
11274;Piry virus;species
11277;Vesicular stomatitis Indiana virus;species
11280;Vesicular stomatitis New Jersey virus;species
50713;Cocal virus;species
290008;Isfahan virus;species
1046251;Maraba virus;species
1213198;Lleida bat lyssavirus;species
38766;Lagos bat lyssavirus;species
38767;Duvenhage lyssavirus;species
237716;Khujand lyssavirus;species
1846259;Gannoruwa bat lyssavirus;species
11292;Rabies lyssavirus;species
12538;Mokola lyssavirus;species
211977;Aravan lyssavirus;species
249583;Irkut lyssavirus;species
249584;West Caucasian bat lyssavirus;species
1167696;Ikoma lyssavirus;species
1072176;Bokeloh bat lyssavirus;species
57482;European bat 1 lyssavirus;species
57483;European bat 2 lyssavirus;species
90961;Australian bat lyssavirus;species
746543;Shimoni bat lyssavirus;species
642022;Lyssavirus Ozernoe;species
1978536;Nishimuro ledantevirus;species
1608119;Wuhan Louse Fly Virus 5;species
1608146;Yongjia Tick Virus 2;species
2100727;Vaprio virus;species
1272953;Oita virus;species
2014931;Kanyawara virus;species
1428456;Kolente virus;species
380433;Kern Canyon virus;species
380438;Barur virus;species
380434;Mount Elgon bat virus;species
380442;Nkolbisson virus;species
380440;Keuraliba virus;species
318848;Le Dantec virus;species
318849;Fukuoka virus;species
1537975;Kumasi rhabdovirus;species
1408144;Fikirini rhabdovirus;species
1972612;Flanders hapavirus;species
1972623;Ngaingan hapavirus;species
1972626;Wongabel hapavirus;species
200401;Hart Park virus;species
200403;Mosqueiro virus;species
200402;Kamese virus;species
200404;Mossuril virus;species
1158190;Marco virus;species
1620895;Ord River virus;species
1272943;Joinjakaka virus;species
1272942;Gray Lodge virus;species
1272946;La Joya virus;species
1272947;Landjia virus;species
1272949;Manitoba virus;species
318845;Parry Creek virus;species
1985693;Almpiwar sripuvirus;species
1348439;Niakha virus;species
1158189;Chaco virus;species
1620897;Sripur virus;species
1272957;Sena Madureira virus;species
1972683;Arboretum almendravirus;species
1479613;Puerto Almendras virus;species
1919071;Menghai rhabdovirus;species
696863;Carp sprivivirus;species
219584;Pike fry sprivivirus;species
1550518;Koolpinyah virus;species
11303;Bovine ephemeral fever virus;species
1229186;Malakal virus;species
380160;Obodhiang virus;species
318834;Berrimah virus;species
318835;Kimberley virus;species
1272960;Yata virus;species
318836;Kotonkan virus;species
31612;Adelaide River virus;species
764599;Coastal Plains virus;species
1819301;Beatrice Hill virus;species
1987021;Ekpoma virus 2;species
318844;Tibrogargan virus;species
1272958;Sweetwater Branch virus;species
1094373;Drosophila melanogaster sigmavirus;species
1002359;Drosophila ananassae sigmavirus;species
1002360;Drosophila immigrans sigmavirus;species
1308859;Drosophila affinis sigmavirus;species
666962;Drosophila obscura sigmavirus 10A;species
2010277;Culex rhabdo-like virus;species
1758878;Tongilchon virus 1;species
1256869;Perch perhabdovirus;species
685443;Eel virus European X;species
1923772;Xinzhou nematode virus 4;species
1923763;Xingshan nematode virus 4;species
1552661;Santa barbara virus;species
1272959;Xiburema virus;species
1620893;Iriri virus;species
380435;Rochambeau virus;species
